date,adjClose,close,divCash,splitFactor
2011-09-02,90.4397992969,117.85,0.0,1.0
2011-09-06,89.7798228234,116.99,0.0,1.0
2011-09-07,92.3122906866,120.29,0.0,1.0
2011-09-08,91.3530225566,119.04,0.0,1.0
2011-09-09,88.9586893041,115.92,0.0,1.0
2011-09-12,89.5342501821,116.67,0.0,1.0
2011-09-13,90.3553837014,117.74,0.0,1.0
2011-09-14,91.6062693429,119.37,0.0,1.0
2011-09-15,93.1871432212,121.43,0.0,1.0
2011-09-16,93.7358096435,121.52,0.62495446,1.0
2011-09-19,92.8024626252,120.31,0.0,1.0
2011-09-20,92.694472061,120.17,0.0,1.0
2011-09-21,89.9638535115,116.63,0.0,1.0
2011-09-22,87.0558218924,112.86,0.0,1.0
2011-09-23,87.5803474895,113.54,0.0,1.0
2011-09-26,89.6630226544,116.24,0.0,1.0
2011-09-27,90.6657921782,117.54,0.0,1.0
2011-09-28,88.814525365,115.14,0.0,1.0
2011-09-29,89.5164640317,116.05,0.0,1.0
2011-09-30,87.2795166323,113.15,0.0,1.0
2011-10-03,84.7957336579,109.93,0.0,1.0
2011-10-04,86.6547140829,112.34,0.0,1.0
2011-10-05,88.259145321,114.42,0.0,1.0
2011-10-06,89.8558629474,116.49,0.0,1.0
2011-10-07,89.2542012331,115.71,0.0,1.0
2011-10-10,92.2393689695,119.58,0.0,1.0
2011-10-11,92.3319323101,119.7,0.0,1.0
2011-10-12,93.1418615409,120.75,0.0,1.0
2011-10-13,92.9567348596,120.51,0.0,1.0
2011-10-14,94.5457388743,122.57,0.0,1.0
2011-10-17,92.7407537314,120.23,0.0,1.0
2011-10-18,94.553452486,122.58,0.0,1.0
2011-10-19,93.4349787863,121.13,0.0,1.0
2011-10-20,93.8438002076,121.66,0.0,1.0
2011-10-21,95.6256445153,123.97,0.0,1.0
2011-10-24,96.7981134971,125.49,0.0,1.0
2011-10-25,94.9159922369,123.05,0.0,1.0
2011-10-26,95.8801937022,124.3,0.0,1.0
2011-10-27,99.2201875777,128.63,0.0,1.0
2011-10-28,99.1970467425,128.6,0.0,1.0
2011-10-31,96.8058271088,125.5,0.0,1.0
2011-11-01,94.1060630061,122.0,0.0,1.0
2011-11-02,95.6410717388,123.99,0.0,1.0
2011-11-03,97.3843479879,126.25,0.0,1.0
2011-11-04,96.7903998853,125.48,0.0,1.0
2011-11-07,97.3920615996,126.26,0.0,1.0
2011-11-08,98.6416666986,127.88,0.0,1.0
2011-11-09,95.0008419659,123.16,0.0,1.0
2011-11-10,95.8956209256,124.32,0.0,1.0
2011-11-11,97.7006060685,126.66,0.0,1.0
2011-11-14,96.7749726619,125.46,0.0,1.0
2011-11-15,97.2532165886,126.08,0.0,1.0
2011-11-16,95.7104942443,124.08,0.0,1.0
2011-11-17,94.1909127351,122.11,0.0,1.0
2011-11-18,94.0906357827,121.98,0.0,1.0
2011-11-21,92.3010778632,119.66,0.0,1.0
2011-11-22,91.9385381123,119.19,0.0,1.0
2011-11-23,89.9098582295,116.56,0.0,1.0
2011-11-25,89.7401587716,116.34,0.0,1.0
2011-11-28,92.3396459218,119.71,0.0,1.0
2011-11-29,92.6019087204,120.05,0.0,1.0
2011-11-30,96.412432911,124.99,0.0,1.0
2011-12-01,96.3970056875,124.97,0.0,1.0
2011-12-02,96.3121559586,124.86,0.0,1.0
2011-12-05,97.3612071527,126.22,0.0,1.0
2011-12-06,97.3920615996,126.26,0.0,1.0
2011-12-07,97.7546013506,126.73,0.0,1.0
2011-12-08,95.6102172919,123.95,0.0,1.0
2011-12-09,97.2300757535,126.05,0.0,1.0
2011-12-12,95.8107711967,124.21,0.0,1.0
2011-12-13,94.9159922369,123.05,0.0,1.0
2011-12-14,93.9055091014,121.74,0.0,1.0
2011-12-15,94.2449080171,122.18,0.0,1.0
2011-12-16,94.3838533051,121.59,0.77013,1.0
2011-12-19,93.3747324128,120.29,0.0,1.0
2011-12-20,96.2002709112,123.93,0.0,1.0
2011-12-21,96.3865701529,124.17,0.0,1.0
2011-12-22,97.2404416772,125.27,0.0,1.0
2011-12-23,98.1098381382,126.39,0.0,1.0
2011-12-27,98.1874628223,126.49,0.0,1.0
2011-12-28,96.8988930675,124.83,0.0,1.0
2011-12-29,97.9002514914,126.12,0.0,1.0
2011-12-30,97.4189784504,125.5,0.0,1.0
2012-01-03,98.9714721309,127.5,0.0,1.0
2012-01-04,99.126721499,127.7,0.0,1.0
2012-01-05,99.3906454246,128.04,0.0,1.0
2012-01-06,99.1344839674,127.71,0.0,1.0
2012-01-09,99.3751204878,128.02,0.0,1.0
2012-01-10,100.2367544805,129.13,0.0,1.0
2012-01-11,100.2910917593,129.2,0.0,1.0
2012-01-12,100.5317282798,129.51,0.0,1.0
2012-01-13,100.0116428968,128.84,0.0,1.0
2012-01-17,100.399766317,129.34,0.0,1.0
2012-01-18,101.5097992985,130.77,0.0,1.0
2012-01-19,102.0454096183,131.46,0.0,1.0
2012-01-20,102.42577057,131.95,0.0,1.0
2012-01-23,102.1618466443,131.61,0.0,1.0
2012-01-24,102.0454096183,131.46,0.0,1.0
2012-01-25,102.8992811425,132.56,0.0,1.0
2012-01-26,102.3714332912,131.88,0.0,1.0
2012-01-27,102.3248584808,131.82,0.0,1.0
2012-01-30,101.9755474027,131.37,0.0,1.0
2012-01-31,101.9367350606,131.32,0.0,1.0
2012-02-01,102.8294189269,132.47,0.0,1.0
2012-02-02,102.9924307634,132.68,0.0,1.0
2012-02-03,104.4362498862,134.54,0.0,1.0
2012-02-06,104.3663876706,134.45,0.0,1.0
2012-02-07,104.6303115963,134.79,0.0,1.0
2012-02-08,104.9408103324,135.19,0.0,1.0
2012-02-09,105.0727722952,135.36,0.0,1.0
2012-02-10,104.296525455,134.36,0.0,1.0
2012-02-13,105.0727722952,135.36,0.0,1.0
2012-02-14,104.9408103324,135.19,0.0,1.0
2012-02-15,104.451774823,134.56,0.0,1.0
2012-02-16,105.608382615,136.05,0.0,1.0
2012-02-17,105.8878314775,136.41,0.0,1.0
2012-02-21,105.9344062879,136.47,0.0,1.0
2012-02-22,105.5928576782,136.03,0.0,1.0
2012-02-23,106.0586057823,136.63,0.0,1.0
2012-02-24,106.2914798344,136.93,0.0,1.0
2012-02-27,106.4700166077,137.16,0.0,1.0
2012-02-28,106.7805153438,137.56,0.0,1.0
2012-02-29,106.36134205,137.02,0.0,1.0
2012-03-01,106.9124773066,137.73,0.0,1.0
2012-03-02,106.5864536337,137.31,0.0,1.0
2012-03-05,106.1517554032,136.75,0.0,1.0
2012-03-06,104.5992617227,134.75,0.0,1.0
2012-03-07,105.3289337525,135.69,0.0,1.0
2012-03-08,106.3768669868,137.04,0.0,1.0
2012-03-09,106.7882778122,137.57,0.0,1.0
2012-03-12,106.7960402806,137.58,0.0,1.0
2012-03-13,108.7211324444,140.06,0.0,1.0
2012-03-14,108.6046954183,139.91,0.0,1.0
2012-03-15,109.2334553589,140.72,0.0,1.0
2012-03-16,109.3839618588,140.3,0.61389,1.0
2012-03-19,109.8127657007,140.85,0.0,1.0
2012-03-20,109.4931119276,140.44,0.0,1.0
2012-03-21,109.3137939574,140.21,0.0,1.0
2012-03-22,108.5263541749,139.2,0.0,1.0
2012-03-23,108.8771936819,139.65,0.0,1.0
2012-03-26,110.4052946459,141.61,0.0,1.0
2012-03-27,110.0622515724,141.17,0.0,1.0
2012-03-28,109.5165012281,140.47,0.0,1.0
2012-03-29,109.3293868243,140.23,0.0,1.0
2012-03-30,109.7815799667,140.81,0.0,1.0
2012-04-02,110.5846126162,141.84,0.0,1.0
2012-04-03,110.1324194738,141.26,0.0,1.0
2012-04-04,109.0409187852,139.86,0.0,1.0
2012-04-05,108.9863437508,139.79,0.0,1.0
2012-04-09,107.7623036929,138.22,0.0,1.0
2012-04-10,105.9535311234,135.9,0.0,1.0
2012-04-11,106.8111388072,137.0,0.0,1.0
2012-04-12,108.2067004018,138.79,0.0,1.0
2012-04-13,106.9202888761,137.14,0.0,1.0
2012-04-16,106.8501209747,137.05,0.0,1.0
2012-04-17,108.432796973,139.08,0.0,1.0
2012-04-18,108.066364599,138.61,0.0,1.0
2012-04-19,107.3724820185,137.72,0.0,1.0
2012-04-20,107.5517999887,137.95,0.0,1.0
2012-04-23,106.6474137039,136.79,0.0,1.0
2012-04-24,107.0528282454,137.31,0.0,1.0
2012-04-25,108.5185577414,139.19,0.0,1.0
2012-04-26,109.2748117899,140.16,0.0,1.0
2012-04-27,109.4541297602,140.39,0.0,1.0
2012-04-30,109.0487152187,139.87,0.0,1.0
2012-05-01,109.7270049323,140.74,0.0,1.0
2012-05-02,109.3995547258,140.32,0.0,1.0
2012-05-03,108.5653363424,139.25,0.0,1.0
2012-05-04,106.8111388072,137.0,0.0,1.0
2012-05-07,106.8891031421,137.1,0.0,1.0
2012-05-08,106.4602993002,136.55,0.0,1.0
2012-05-09,105.8287881875,135.74,0.0,1.0
2012-05-10,106.0470883252,136.02,0.0,1.0
2012-05-11,105.7274345522,135.61,0.0,1.0
2012-05-14,104.5579695287,134.11,0.0,1.0
2012-05-15,103.95764415,133.34,0.0,1.0
2012-05-16,103.5600260421,132.83,0.0,1.0
2012-05-17,102.0241286446,130.86,0.0,1.0
2012-05-18,101.1509280938,129.74,0.0,1.0
2012-05-21,102.889532762,131.97,0.0,1.0
2012-05-22,103.0688507322,132.2,0.0,1.0
2012-05-23,103.1234257666,132.27,0.0,1.0
2012-05-24,103.3261330374,132.53,0.0,1.0
2012-05-25,102.9908863973,132.1,0.0,1.0
2012-05-29,104.2383157557,133.7,0.0,1.0
2012-05-30,102.7258076587,131.76,0.0,1.0
2012-05-31,102.4997110875,131.47,0.0,1.0
2012-06-01,99.9190916024,128.16,0.0,1.0
2012-06-04,99.8723130015,128.1,0.0,1.0
2012-06-05,100.62856705,129.07,0.0,1.0
2012-06-06,102.889532762,131.97,0.0,1.0
2012-06-07,102.9519042299,132.05,0.0,1.0
2012-06-08,103.7705297463,133.1,0.0,1.0
2012-06-11,102.4529324865,131.41,0.0,1.0
2012-06-12,103.6301939435,132.92,0.0,1.0
2012-06-13,102.9674970968,132.07,0.0,1.0
2012-06-14,104.0589977854,133.47,0.0,1.0
2012-06-15,105.1179561605,134.14,0.68826,1.0
2012-06-18,105.3217035036,134.4,0.0,1.0
2012-06-19,106.3404402191,135.7,0.0,1.0
2012-06-20,106.1680386211,135.48,0.0,1.0
2012-06-21,103.7857619942,132.44,0.0,1.0
2012-06-22,104.585078494,133.46,0.0,1.0
2012-06-25,102.9080811317,131.32,0.0,1.0
2012-06-26,103.4252859257,131.98,0.0,1.0
2012-06-27,104.3578218421,133.17,0.0,1.0
2012-06-28,104.0600372637,132.79,0.0,1.0
2012-06-29,106.65389767,136.1,0.0,1.0
2012-07-02,106.9751915571,136.51,0.0,1.0
2012-07-03,107.6804708217,137.41,0.0,1.0
2012-07-05,107.1946117728,136.79,0.0,1.0
2012-07-06,106.1758750573,135.49,0.0,1.0
2012-07-09,106.0426556407,135.32,0.0,1.0
2012-07-10,105.1179561605,134.14,0.0,1.0
2012-07-11,105.1336290331,134.16,0.0,1.0
2012-07-12,104.6242606754,133.51,0.0,1.0
2012-07-13,106.3796224004,135.75,0.0,1.0
2012-07-16,106.1288564397,135.43,0.0,1.0
2012-07-17,106.8576450131,136.36,0.0,1.0
2012-07-18,107.6491250766,137.37,0.0,1.0
2012-07-19,107.9312367824,137.73,0.0,1.0
2012-07-20,106.9438458121,136.47,0.0,1.0
2012-07-23,105.8624176064,135.09,0.0,1.0
2012-07-24,104.9533909988,133.93,0.0,1.0
2012-07-25,104.9769003076,133.96,0.0,1.0
2012-07-26,106.7087527239,136.17,0.0,1.0
2012-07-27,108.6756982283,138.68,0.0,1.0
2012-07-30,108.6756982283,138.68,0.0,1.0
2012-07-31,107.9155639099,137.71,0.0,1.0
2012-08-01,107.8215266746,137.59,0.0,1.0
2012-08-02,107.0770652287,136.64,0.0,1.0
2012-08-03,109.2007394586,139.35,0.0,1.0
2012-08-06,109.4123232379,139.62,0.0,1.0
2012-08-07,109.960873777,140.32,0.0,1.0
2012-08-08,110.0940931936,140.49,0.0,1.0
2012-08-09,110.1881304289,140.61,0.0,1.0
2012-08-10,110.3683684632,140.84,0.0,1.0
2012-08-13,110.3135134093,140.77,0.0,1.0
2012-08-14,110.3291862818,140.79,0.0,1.0
2012-08-15,110.4545692622,140.95,0.0,1.0
2012-08-16,111.2695586345,141.99,0.0,1.0
2012-08-17,111.4184509237,142.18,0.0,1.0
2012-08-20,111.42628736,142.19,0.0,1.0
2012-08-21,111.0893206003,141.76,0.0,1.0
2012-08-22,111.1363392179,141.82,0.0,1.0
2012-08-23,110.2273126103,140.66,0.0,1.0
2012-08-24,110.8934096934,141.51,0.0,1.0
2012-08-27,110.9169190023,141.54,0.0,1.0
2012-08-28,110.8072088944,141.4,0.0,1.0
2012-08-29,110.8934096934,141.51,0.0,1.0
2012-08-30,110.0940931936,140.49,0.0,1.0
2012-08-31,110.6191344239,141.16,0.0,1.0
2012-09-04,110.5172607524,141.03,0.0,1.0
2012-09-05,110.4232235171,140.91,0.0,1.0
2012-09-06,112.6644442911,143.77,0.0,1.0
2012-09-07,113.1032847223,144.33,0.0,1.0
2012-09-10,112.460696948,143.51,0.0,1.0
2012-09-11,112.7741543989,143.91,0.0,1.0
2012-09-12,113.15030334,144.39,0.0,1.0
2012-09-13,114.8743193199,146.59,0.0,1.0
2012-09-14,115.3836876776,147.24,0.0,1.0
2012-09-17,114.991865864,146.74,0.0,1.0
2012-09-18,114.8978286287,146.62,0.0,1.0
2012-09-19,114.9605201189,146.7,0.0,1.0
2012-09-20,114.9683565552,146.71,0.0,1.0
2012-09-21,114.9209069336,145.87,0.77945,1.0
2012-09-24,114.7475841151,145.65,0.0,1.0
2012-09-25,113.5264460761,144.1,0.0,1.0
2012-09-26,112.8883029719,143.29,0.0,1.0
2012-09-27,113.9518748123,144.64,0.0,1.0
2012-09-28,113.4240280471,143.97,0.0,1.0
2012-10-01,113.7234038244,144.35,0.0,1.0
2012-10-02,113.8415784733,144.5,0.0,1.0
2012-10-03,114.3063987591,145.09,0.0,1.0
2012-10-04,115.1257429917,146.13,0.0,1.0
2012-10-05,115.1336213016,146.14,0.0,1.0
2012-10-08,114.7397058052,145.64,0.0,1.0
2012-10-09,113.6052291754,144.2,0.0,1.0
2012-10-10,112.880424662,143.28,0.0,1.0
2012-10-11,112.9434511414,143.36,0.0,1.0
2012-10-12,112.5731705747,142.89,0.0,1.0
2012-10-15,113.5106894563,144.08,0.0,1.0
2012-10-16,114.6609227059,145.54,0.0,1.0
2012-10-17,115.1808911612,146.2,0.0,1.0
2012-10-18,114.8815153839,145.82,0.0,1.0
2012-10-19,112.9670860712,143.39,0.0,1.0
2012-10-22,112.982842691,143.41,0.0,1.0
2012-10-23,111.4150590152,141.42,0.0,1.0
2012-10-24,111.099926618,141.02,0.0,1.0
2012-10-25,111.4229373251,141.43,0.0,1.0
2012-10-26,111.3599108457,141.35,0.0,1.0
2012-10-31,111.3599108457,141.35,0.0,1.0
2012-11-01,112.5259007152,142.83,0.0,1.0
2012-11-02,111.5253553542,141.56,0.0,1.0
2012-11-05,111.7538263421,141.85,0.0,1.0
2012-11-06,112.6283187442,142.96,0.0,1.0
2012-11-07,110.0757463273,139.72,0.0,1.0
2012-11-08,108.7521902592,138.04,0.0,1.0
2012-11-09,108.8467299783,138.16,0.0,1.0
2012-11-12,108.9333913876,138.27,0.0,1.0
2012-11-13,108.555232511,137.79,0.0,1.0
2012-11-14,107.0898668642,135.93,0.0,1.0
2012-11-15,106.9086657358,135.7,0.0,1.0
2012-11-16,107.4365125011,136.37,0.0,1.0
2012-11-19,109.6109260415,139.13,0.0,1.0
2012-11-20,109.658195901,139.19,0.0,1.0
2012-11-21,109.8630319592,139.45,0.0,1.0
2012-11-23,111.3599108457,141.35,0.0,1.0
2012-11-26,111.1235615478,141.05,0.0,1.0
2012-11-27,110.5563232329,140.33,0.0,1.0
2012-11-28,111.4465722549,141.46,0.0,1.0
2012-11-29,111.9665407102,142.12,0.0,1.0
2012-11-30,111.99017564,142.15,0.0,1.0
2012-12-03,111.438693945,141.45,0.0,1.0
2012-12-04,111.2811277464,141.25,0.0,1.0
2012-12-05,111.4780854946,141.5,0.0,1.0
2012-12-06,111.8562443712,141.98,0.0,1.0
2012-12-07,112.1950116981,142.41,0.0,1.0
2012-12-10,112.2422815577,142.47,0.0,1.0
2012-12-11,113.0064776208,143.44,0.0,1.0
2012-12-12,113.0616257903,143.51,0.0,1.0
2012-12-13,112.3683345166,142.63,0.0,1.0
2012-12-14,111.9507840903,142.1,0.0,1.0
2012-12-17,113.2664618485,143.77,0.0,1.0
2012-12-18,114.5269914371,145.37,0.0,1.0
2012-12-19,113.6761339648,144.29,0.0,1.0
2012-12-20,114.3300336889,145.12,0.0,1.0
2012-12-21,113.2994168189,142.79,1.02183,1.0
2012-12-24,112.9502905258,142.35,0.0,1.0
2012-12-26,112.4742092169,141.75,0.0,1.0
2012-12-27,112.3234501358,141.56,0.0,1.0
2012-12-28,111.1094427982,140.03,0.0,1.0
2012-12-31,112.9978986566,142.41,0.0,1.0
2013-01-02,115.8940599522,146.06,0.0,1.0
2013-01-03,115.6322152323,145.73,0.0,1.0
2013-01-04,116.1400352951,146.37,0.0,1.0
2013-01-07,115.8226477558,145.97,0.0,1.0
2013-01-08,115.4893908396,145.55,0.0,1.0
2013-01-09,115.7829743134,145.92,0.0,1.0
2013-01-10,116.7033981772,147.08,0.0,1.0
2013-01-11,116.6954634887,147.07,0.0,1.0
2013-01-14,116.6161166039,146.97,0.0,1.0
2013-01-15,116.6954634887,147.07,0.0,1.0
2013-01-16,116.6795941118,147.05,0.0,1.0
2013-01-17,117.4333895175,148.0,0.0,1.0
2013-01-18,117.6952342373,148.33,0.0,1.0
2013-01-22,118.3300093158,149.13,0.0,1.0
2013-01-23,118.5204418394,149.37,0.0,1.0
2013-01-24,118.5521805933,149.41,0.0,1.0
2013-01-25,119.2186944257,150.25,0.0,1.0
2013-01-28,119.075870033,150.07,0.0,1.0
2013-01-29,119.5440166534,150.66,0.0,1.0
2013-01-30,119.075870033,150.07,0.0,1.0
2013-01-31,118.7822865592,149.7,0.0,1.0
2013-02-01,120.0042285853,151.24,0.0,1.0
2013-02-04,118.6553315435,149.54,0.0,1.0
2013-02-05,119.8534695041,151.05,0.0,1.0
2013-02-06,119.9407510774,151.16,0.0,1.0
2013-02-07,119.7820573078,150.96,0.0,1.0
2013-02-08,120.4485711402,151.8,0.0,1.0
2013-02-11,120.4247670748,151.77,0.0,1.0
2013-02-12,120.6231342868,152.02,0.0,1.0
2013-02-13,120.726285237,152.15,0.0,1.0
2013-02-14,120.8373708758,152.29,0.0,1.0
2013-02-15,120.6945464831,152.11,0.0,1.0
2013-02-19,121.5991009699,153.25,0.0,1.0
2013-02-20,120.0835754701,151.34,0.0,1.0
2013-02-21,119.3535841299,150.42,0.0,1.0
2013-02-22,120.5199833365,151.89,0.0,1.0
2013-02-25,118.2268583656,149.0,0.0,1.0
2013-02-26,119.0361965906,150.02,0.0,1.0
2013-02-27,120.5358527135,151.91,0.0,1.0
2013-02-28,120.2978120591,151.61,0.0,1.0
2013-03-01,120.6945464831,152.11,0.0,1.0
2013-03-04,121.3372562501,152.92,0.0,1.0
2013-03-05,122.424308572,154.29,0.0,1.0
2013-03-06,122.5909370301,154.5,0.0,1.0
2013-03-07,122.8131083075,154.78,0.0,1.0
2013-03-08,123.3367977473,155.44,0.0,1.0
2013-03-11,123.8049443676,156.03,0.0,1.0
2013-03-12,123.5272302708,155.68,0.0,1.0
2013-03-13,123.7017934174,155.9,0.0,1.0
2013-03-14,124.3603725613,156.73,0.0,1.0
2013-03-15,124.1966958073,155.83,0.69372,1.0
2013-03-18,123.5112747819,154.97,0.0,1.0
2013-03-19,123.2243543526,154.61,0.0,1.0
2013-03-20,124.0851156404,155.69,0.0,1.0
2013-03-21,123.0251040545,154.36,0.0,1.0
2013-03-22,124.0133855331,155.6,0.0,1.0
2013-03-25,123.495334758,154.95,0.0,1.0
2013-03-26,124.4836162366,156.19,0.0,1.0
2013-03-27,124.4836162366,156.19,0.0,1.0
2013-03-28,124.8661768089,156.67,0.0,1.0
2013-04-01,124.3720360696,156.05,0.0,1.0
2013-04-02,124.9857269878,156.82,0.0,1.0
2013-04-03,123.7184950919,155.23,0.0,1.0
2013-04-04,124.2206058431,155.86,0.0,1.0
2013-04-05,123.6627050084,155.16,0.0,1.0
2013-04-08,124.4995562604,156.21,0.0,1.0
2013-04-09,124.9299369043,156.75,0.0,1.0
2013-04-10,126.4601791937,158.67,0.0,1.0
2013-04-11,126.8746198137,159.19,0.0,1.0
2013-04-12,126.5637893487,158.8,0.0,1.0
2013-04-15,123.6308249607,155.12,0.0,1.0
2013-04-16,125.4559576913,157.41,0.0,1.0
2013-04-17,123.6228549488,155.11,0.0,1.0
2013-04-18,122.8497637922,154.14,0.0,1.0
2013-04-19,123.91774539,155.48,0.0,1.0
2013-04-22,124.4676762127,156.17,0.0,1.0
2013-04-23,125.7508481324,157.78,0.0,1.0
2013-04-24,125.8305482517,157.88,0.0,1.0
2013-04-25,126.3406290148,158.52,0.0,1.0
2013-04-26,126.1174686809,158.24,0.0,1.0
2013-04-29,126.9622899449,159.3,0.0,1.0
2013-04-30,127.265150398,159.68,0.0,1.0
2013-05-01,126.1493487286,158.28,0.0,1.0
2013-05-02,127.3209404814,159.75,0.0,1.0
2013-05-03,128.6120824131,161.37,0.0,1.0
2013-05-06,128.9388529019,161.78,0.0,1.0
2013-05-07,129.5923938797,162.6,0.0,1.0
2013-05-08,130.182174762,163.34,0.0,1.0
2013-05-09,129.8155542135,162.88,0.0,1.0
2013-05-10,130.2379648455,163.41,0.0,1.0
2013-05-13,130.3415750005,163.54,0.0,1.0
2013-05-14,131.6885070156,165.23,0.0,1.0
2013-05-15,132.3978380768,166.12,0.0,1.0
2013-05-16,131.7761771468,165.34,0.0,1.0
2013-05-17,133.0513790546,166.94,0.0,1.0
2013-05-20,133.0434090426,166.93,0.0,1.0
2013-05-21,133.2346893288,167.17,0.0,1.0
2013-05-22,132.2464078503,165.93,0.0,1.0
2013-05-23,131.8638472779,165.45,0.0,1.0
2013-05-24,131.752267111,165.31,0.0,1.0
2013-05-28,132.5412982915,166.3,0.0,1.0
2013-05-29,131.6805370037,165.22,0.0,1.0
2013-05-30,132.166707731,165.83,0.0,1.0
2013-05-31,130.2698448932,163.45,0.0,1.0
2013-06-03,130.9871459663,164.35,0.0,1.0
2013-06-04,130.3575150244,163.56,0.0,1.0
2013-06-05,128.5323822938,161.27,0.0,1.0
2013-06-06,129.6960040347,162.73,0.0,1.0
2013-06-07,131.3457965029,164.8,0.0,1.0
2013-06-10,131.3457965029,164.8,0.0,1.0
2013-06-11,129.9908944759,163.1,0.0,1.0
2013-06-12,128.9149428662,161.75,0.0,1.0
2013-06-13,130.8755657994,164.21,0.0,1.0
2013-06-14,130.0546545713,163.18,0.0,1.0
2013-06-17,131.0588760736,164.44,0.0,1.0
2013-06-18,132.0949776237,165.74,0.0,1.0
2013-06-19,130.2698448932,163.45,0.0,1.0
2013-06-20,127.0419900641,159.4,0.0,1.0
2013-06-21,127.4477593111,159.07,0.83912,1.0
2013-06-24,125.8373362508,157.06,0.0,1.0
2013-06-25,127.0471565598,158.57,0.0,1.0
2013-06-26,128.305049199,160.14,0.0,1.0
2013-06-27,129.0581823715,161.08,0.0,1.0
2013-06-28,128.5293867398,160.42,0.0,1.0
2013-07-01,129.2825199123,161.36,0.0,1.0
2013-07-02,129.1623390869,161.21,0.0,1.0
2013-07-03,129.2184234721,161.28,0.0,1.0
2013-07-05,130.6125210467,163.02,0.0,1.0
2013-07-08,131.3576421642,163.95,0.0,1.0
2013-07-09,132.3030646574,165.13,0.0,1.0
2013-07-10,132.3511369875,165.19,0.0,1.0
2013-07-11,134.1538493686,167.44,0.0,1.0
2013-07-12,134.2099337538,167.51,0.0,1.0
2013-07-15,134.7227052755,168.15,0.0,1.0
2013-07-16,134.2179458088,167.52,0.0,1.0
2013-07-17,134.5624641749,167.95,0.0,1.0
2013-07-18,135.2995732374,168.87,0.0,1.0
2013-07-19,135.5399348882,169.17,0.0,1.0
2013-07-22,135.8043327041,169.5,0.0,1.0
2013-07-23,135.5158987231,169.14,0.0,1.0
2013-07-24,135.0191513115,168.52,0.0,1.0
2013-07-25,135.3476455676,168.93,0.0,1.0
2013-07-26,135.491862558,169.11,0.0,1.0
2013-07-29,135.0752356967,168.59,0.0,1.0
2013-07-30,135.0752356967,168.59,0.0,1.0
2013-07-31,135.171380357,168.71,0.0,1.0
2013-08-01,136.7337310872,170.66,0.0,1.0
2013-08-02,136.966080683,170.95,0.0,1.0
2013-08-05,136.7657793073,170.7,0.0,1.0
2013-08-06,135.9886099697,169.73,0.0,1.0
2013-08-07,135.5479469432,169.18,0.0,1.0
2013-08-08,136.0446943549,169.8,0.0,1.0
2013-08-09,135.6521036586,169.31,0.0,1.0
2013-08-12,135.491862558,169.11,0.0,1.0
2013-08-13,135.8924653094,169.61,0.0,1.0
2013-08-14,135.1954165221,168.74,0.0,1.0
2013-08-15,133.3045715357,166.38,0.0,1.0
2013-08-16,132.8639085093,165.83,0.0,1.0
2013-08-19,132.0146306764,164.77,0.0,1.0
2013-08-20,132.6636071336,165.58,0.0,1.0
2013-08-21,131.8463775209,164.56,0.0,1.0
2013-08-22,133.0481857749,166.06,0.0,1.0
2013-08-23,133.4968608564,166.62,0.0,1.0
2013-08-26,133.0001134447,166.0,0.0,1.0
2013-08-27,130.8608947526,163.33,0.0,1.0
2013-08-28,131.3255939441,163.91,0.0,1.0
2013-08-29,131.5339073748,164.17,0.0,1.0
2013-08-30,131.1172805134,163.65,0.0,1.0
2013-09-03,131.7101725854,164.39,0.0,1.0
2013-09-04,132.799812069,165.75,0.0,1.0
2013-09-05,132.9680652246,165.96,0.0,1.0
2013-09-06,133.0321616648,166.04,0.0,1.0
2013-09-09,134.3060784141,167.63,0.0,1.0
2013-09-10,135.2995732374,168.87,0.0,1.0
2013-09-11,135.7242121538,169.4,0.0,1.0
2013-09-12,135.3636696776,168.95,0.0,1.0
2013-09-13,135.6681277686,169.33,0.0,1.0
2013-09-16,136.4533091613,170.31,0.0,1.0
2013-09-17,137.0622253433,171.07,0.0,1.0
2013-09-18,138.6486122386,173.05,0.0,1.0
2013-09-19,138.4162626428,172.76,0.0,1.0
2013-09-20,137.4531735683,170.72,0.83795,1.0
2013-09-23,136.8171144826,169.93,0.0,1.0
2013-09-24,136.4950592493,169.53,0.0,1.0
2013-09-25,136.1005415885,169.04,0.0,1.0
2013-09-26,136.6238813426,169.69,0.0,1.0
2013-09-27,135.9958736377,168.91,0.0,1.0
2013-09-30,135.2712493628,168.01,0.0,1.0
2013-10-01,136.3420830135,169.34,0.0,1.0
2013-10-02,136.2132609202,169.18,0.0,1.0
2013-10-03,134.9572455103,167.62,0.0,1.0
2013-10-04,135.979770876,168.89,0.0,1.0
2013-10-07,134.8042692745,167.43,0.0,1.0
2013-10-08,133.2342500122,165.48,0.0,1.0
2013-10-09,133.3308665822,165.6,0.0,1.0
2013-10-10,136.2052095393,169.17,0.0,1.0
2013-10-11,137.08281005,170.26,0.0,1.0
2013-10-14,137.6303039466,170.94,0.0,1.0
2013-10-15,136.6319327234,169.7,0.0,1.0
2013-10-16,138.5401099807,172.07,0.0,1.0
2013-10-17,139.4660187764,173.22,0.0,1.0
2013-10-18,140.4080303338,174.39,0.0,1.0
2013-10-21,140.4160817146,174.4,0.0,1.0
2013-10-22,141.2292711787,175.41,0.0,1.0
2013-10-23,140.5529551887,174.57,0.0,1.0
2013-10-24,141.019935277,175.15,0.0,1.0
